,YEAR,LOCATION,STATE_FIPS,COUNTY_FIPS,YIELD,AREA,TOTAL_YIELD
2476,2019,"TEXAS, NORTHERN HIGH PLAINS, DEAF SMITH",48,117,169.7,38000,6448600.0
2477,2019,"TEXAS, NORTHERN HIGH PLAINS, FLOYD",48,153,130.6,31000,4048600.0
2478,2019,"TEXAS, NORTHERN HIGH PLAINS, GRAY",48,179,141.1,9500,1340450.0
2479,2019,"TEXAS, NORTHERN HIGH PLAINS, HANSFORD",48,195,182.4,74000,13497600.0
2480,2019,"TEXAS, NORTHERN HIGH PLAINS, HARTLEY",48,205,213.9,90000,19251000.0
2481,2019,"TEXAS, NORTHERN HIGH PLAINS, HUTCHINSON",48,233,178.6,28000,5000800.0
2482,2019,"TEXAS, NORTHERN HIGH PLAINS, MOORE",48,341,192.3,65000,12499500.0
2483,2019,"TEXAS, NORTHERN HIGH PLAINS, OCHILTREE",48,357,191.7,47000,9009900.0
2484,2019,"TEXAS, NORTHERN HIGH PLAINS, RANDALL",48,381,176.9,2600,459940.0
2485,2019,"TEXAS, NORTHERN HIGH PLAINS, SHERMAN",48,421,198.8,105000,20874000.0
2486,2019,"TEXAS, NORTHERN HIGH PLAINS, SWISHER",48,437,113.6,11000,1249600.0
2487,2019,"TEXAS, SOUTH CENTRAL, AUSTIN",48,15,127.3,4100,521930.0
2488,2019,"TEXAS, SOUTH CENTRAL, BEE",48,25,87.3,15000,1309500.0
2489,2019,"TEXAS, SOUTH CENTRAL, BEXAR",48,29,102.4,8300,849920.0
2490,2019,"TEXAS, SOUTH CENTRAL, BURLESON",48,51,82.7,7500,620250.0
2491,2019,"TEXAS, SOUTH CENTRAL, CALDWELL",48,55,113.2,7600,860320.0
2492,2019,"TEXAS, SOUTH CENTRAL, COLORADO",48,89,143.1,8700,1244970.0
2493,2019,"TEXAS, SOUTH CENTRAL, FAYETTE",48,149,109.1,8200,894620.0
2494,2019,"TEXAS, SOUTH CENTRAL, GONZALES",48,177,117.6,5100,599760.0
2495,2019,"TEXAS, SOUTH CENTRAL, GUADALUPE",48,187,95.7,23000,2201100.0
2496,2019,"TEXAS, SOUTH CENTRAL, HAYS",48,209,105.0,4000,420000.0
2497,2019,"TEXAS, SOUTH CENTRAL, LEE",48,287,129.0,310,39990.0
2498,2019,"TEXAS, SOUTH CENTRAL, MEDINA",48,325,140.9,23000,3240700.0
2499,2019,"TEXAS, SOUTH CENTRAL, TRAVIS",48,453,76.3,15400,1175020.0
2500,2019,"TEXAS, SOUTH CENTRAL, WILSON",48,493,125.6,7800,979680.0
2501,2019,"TEXAS, SOUTHERN HIGH PLAINS, HOCKLEY",48,219,74.1,27000,2000699.9999999998
2502,2019,"TEXAS, SOUTHERN HIGH PLAINS, LAMB",48,279,127.3,52000,6619600.0
2503,2019,"TEXAS, SOUTHERN HIGH PLAINS, LYNN",48,305,128.8,8000,1030400.0000000001
2504,2019,"TEXAS, SOUTHERN LOW PLAINS, COLEMAN",48,83,63.2,2800,176960.0
2505,2019,"TEXAS, UPPER COAST, CALHOUN",48,57,114.1,17000,1939700.0
2506,2019,"TEXAS, UPPER COAST, JACKSON",48,239,110.6,50000,5530000.0
2507,2019,"TEXAS, UPPER COAST, MATAGORDA",48,321,104.3,11500,1199450.0
2508,2019,"TEXAS, UPPER COAST, VICTORIA",48,469,114.8,26300,3019240.0
2509,2019,"TEXAS, UPPER COAST, WHARTON",48,481,120.1,67500,8106750.0
2510,2019,"VIRGINIA, CENTRAL, AMELIA",51,7,106.0,4300,455800.0
2511,2019,"VIRGINIA, CENTRAL, BEDFORD",51,19,94.0,850,79900.0
2512,2019,"VIRGINIA, CENTRAL, CAROLINE",51,33,129.0,12900,1664100.0
2513,2019,"VIRGINIA, CENTRAL, CHESTERFIELD",51,41,159.0,680,108120.0
2514,2019,"VIRGINIA, CENTRAL, LOUISA",51,109,188.0,3500,658000.0
2515,2019,"VIRGINIA, CENTRAL, ORANGE",51,137,178.0,5500,979000.0
2516,2019,"VIRGINIA, EASTERN, ACCOMACK",51,1,152.0,24900,3784800.0
2517,2019,"VIRGINIA, EASTERN, CHARLES CITY",51,36,125.0,6400,800000.0
2518,2019,"VIRGINIA, EASTERN, ESSEX",51,57,157.0,16300,2559100.0
2519,2019,"VIRGINIA, EASTERN, KING AND QUEEN",51,97,140.0,14100,1974000.0
2520,2019,"VIRGINIA, EASTERN, KING WILLIAM",51,101,157.0,12200,1915400.0
2521,2019,"VIRGINIA, EASTERN, MIDDLESEX",51,119,123.0,6700,824100.0
2522,2019,"VIRGINIA, EASTERN, NEW KENT",51,127,145.0,4200,609000.0
2523,2019,"VIRGINIA, EASTERN, NORTHAMPTON",51,131,128.0,9600,1228800.0
2524,2019,"VIRGINIA, EASTERN, NORTHUMBERLAND",51,133,136.0,12800,1740800.0
2525,2019,"VIRGINIA, EASTERN, RICHMOND",51,159,147.0,11000,1617000.0
2526,2019,"VIRGINIA, EASTERN, WESTMORELAND",51,193,146.0,12300,1795800.0
2527,2019,"VIRGINIA, NORTHERN, CULPEPER",51,47,130.9,7600,994840.0
2528,2019,"VIRGINIA, NORTHERN, FAUQUIER",51,61,159.0,7100,1128900.0
2529,2019,"VIRGINIA, NORTHERN, FREDERICK",51,69,130.9,3300,431970.0
2530,2019,"VIRGINIA, NORTHERN, MADISON",51,113,166.0,4700,780200.0
2531,2019,"VIRGINIA, NORTHERN, PAGE",51,139,122.9,2400,294960.0
2532,2019,"VIRGINIA, NORTHERN, ROCKINGHAM",51,165,173.5,11800,2047300.0
2533,2019,"VIRGINIA, NORTHERN, SHENANDOAH",51,171,164.5,9900,1628550.0
2534,2019,"VIRGINIA, SOUTHEASTERN, CHESAPEAKE CITY",51,550,175.4,8380,1469852.0
2535,2019,"VIRGINIA, SOUTHEASTERN, DINWIDDIE",51,53,146.1,5400,788940.0
2536,2019,"VIRGINIA, SOUTHEASTERN, ISLE OF WIGHT",51,93,135.0,12600,1701000.0
2537,2019,"VIRGINIA, SOUTHEASTERN, PRINCE GEORGE",51,149,117.0,5600,655200.0
2538,2019,"VIRGINIA, SOUTHEASTERN, SOUTHAMPTON",51,175,147.0,13300,1955100.0
2539,2019,"VIRGINIA, SOUTHEASTERN, SURRY",51,181,152.0,8300,1261600.0
2540,2019,"VIRGINIA, SOUTHERN, CHARLOTTE",51,37,106.0,950,100700.0
2541,2019,"VIRGINIA, SOUTHERN, FRANKLIN",51,67,141.1,3800,536180.0
2542,2019,"VIRGINIA, SOUTHERN, LUNENBURG",51,111,124.2,2400,298080.0
2543,2019,"VIRGINIA, SOUTHERN, NOTTOWAY",51,135,138.8,1700,235960.00000000003
2544,2019,"VIRGINIA, SOUTHERN, PITTSYLVANIA",51,143,90.5,2100,190050.0
2545,2019,"VIRGINIA, SOUTHWESTERN, WASHINGTON",51,191,160.9,110,17699.0
2546,2019,"VIRGINIA, WESTERN, AUGUSTA",51,15,175.0,15200,2660000.0
2547,2019,"VIRGINIA, WESTERN, BOTETOURT",51,23,169.0,1550,261950.0
2548,2019,"VIRGINIA, WESTERN, ROCKBRIDGE",51,163,131.1,1610,211071.0
2549,2019,"WISCONSIN, CENTRAL, ADAMS",55,1,116.8,23500,2744800.0
2550,2019,"WISCONSIN, CENTRAL, GREEN LAKE",55,47,187.2,40300,7544160.0
2551,2019,"WISCONSIN, CENTRAL, JUNEAU",55,57,150.5,31500,4740750.0
2552,2019,"WISCONSIN, CENTRAL, MARQUETTE",55,77,138.0,32800,4526400.0
2553,2019,"WISCONSIN, CENTRAL, PORTAGE",55,97,170.6,34600,5902760.0
2554,2019,"WISCONSIN, CENTRAL, WAUPACA",55,135,138.8,26600,3692080.0000000005
2555,2019,"WISCONSIN, CENTRAL, WAUSHARA",55,137,172.0,26800,4609600.0
2556,2019,"WISCONSIN, CENTRAL, WOOD",55,141,141.0,13900,1959900.0
2557,2019,"WISCONSIN, EAST CENTRAL, DOOR",55,29,132.5,14600,1934500.0
2558,2019,"WISCONSIN, EAST CENTRAL, FOND DU LAC",55,39,183.6,70200,12888720.0
2559,2019,"WISCONSIN, EAST CENTRAL, MANITOWOC",55,71,163.0,20200,3292600.0
2560,2019,"WISCONSIN, EAST CENTRAL, OUTAGAMIE",55,87,127.5,34500,4398750.0
2561,2019,"WISCONSIN, EAST CENTRAL, SHEBOYGAN",55,117,183.2,16600,3041120.0
2562,2019,"WISCONSIN, EAST CENTRAL, WINNEBAGO",55,139,140.2,23200,3252639.9999999995
2563,2019,"WISCONSIN, NORTH CENTRAL, CLARK",55,19,121.6,15300,1860480.0
2564,2019,"WISCONSIN, NORTH CENTRAL, PRICE",55,99,125.0,1520,190000.0
2565,2019,"WISCONSIN, NORTHEAST, MARINETTE",55,75,126.9,25200,3197880.0
2566,2019,"WISCONSIN, NORTHEAST, OCONTO",55,83,118.8,27500,3267000.0
2567,2019,"WISCONSIN, NORTHEAST, SHAWANO",55,115,131.1,44000,5768400.0
2568,2019,"WISCONSIN, NORTHWEST, BARRON",55,5,133.2,74000,9856800.0
2569,2019,"WISCONSIN, NORTHWEST, BURNETT",55,13,119.6,7300,873080.0
2570,2019,"WISCONSIN, NORTHWEST, CHIPPEWA",55,17,152.0,69800,10609600.0
2571,2019,"WISCONSIN, NORTHWEST, POLK",55,95,148.5,51500,7647750.0
2572,2019,"WISCONSIN, NORTHWEST, RUSK",55,107,111.1,13200,1466520.0
2573,2019,"WISCONSIN, NORTHWEST, WASHBURN",55,129,155.1,8670,1344717.0
2574,2019,"WISCONSIN, SOUTH CENTRAL, COLUMBIA",55,21,166.8,103800,17313840.0
2575,2019,"WISCONSIN, SOUTH CENTRAL, DANE",55,25,178.7,144700,25857890.0
2576,2019,"WISCONSIN, SOUTH CENTRAL, DODGE",55,27,170.9,105600,18047040.0
2577,2019,"WISCONSIN, SOUTH CENTRAL, GREEN",55,45,186.8,87100,16270280.000000002
2578,2019,"WISCONSIN, SOUTH CENTRAL, JEFFERSON",55,55,174.3,66200,11538660.0
2579,2019,"WISCONSIN, SOUTH CENTRAL, ROCK",55,105,198.1,134600,26664260.0
2580,2019,"WISCONSIN, SOUTHEAST, OZAUKEE",55,89,154.6,6260,967796.0
2581,2019,"WISCONSIN, SOUTHEAST, RACINE",55,101,161.0,15300,2463300.0
2582,2019,"WISCONSIN, SOUTHEAST, WALWORTH",55,127,174.1,77200,13440520.0
2583,2019,"WISCONSIN, SOUTHEAST, WASHINGTON",55,131,166.7,18000,3000600.0
2584,2019,"WISCONSIN, SOUTHEAST, WAUKESHA",55,133,169.3,13700,2319410.0
2585,2019,"WISCONSIN, SOUTHWEST, CRAWFORD",55,23,159.4,31300,4989220.0
2586,2019,"WISCONSIN, SOUTHWEST, GRANT",55,43,196.0,135800,26616800.0
2587,2019,"WISCONSIN, SOUTHWEST, IOWA",55,49,190.2,60900,11583180.0
2588,2019,"WISCONSIN, SOUTHWEST, LAFAYETTE",55,65,194.3,116300,22597090.0
2589,2019,"WISCONSIN, SOUTHWEST, RICHLAND",55,103,151.8,37200,5646960.0
2590,2019,"WISCONSIN, SOUTHWEST, SAUK",55,111,152.6,68900,10514140.0
2591,2019,"WISCONSIN, SOUTHWEST, VERNON",55,123,155.3,44600,6926380.000000001
2592,2019,"WISCONSIN, WEST CENTRAL, BUFFALO",55,11,156.8,54800,8592640.0
2593,2019,"WISCONSIN, WEST CENTRAL, DUNN",55,33,177.2,80800,14317760.0
2594,2019,"WISCONSIN, WEST CENTRAL, EAU CLAIRE",55,35,161.9,34600,5601740.0
2595,2019,"WISCONSIN, WEST CENTRAL, JACKSON",55,53,160.6,38100,6118860.0
2596,2019,"WISCONSIN, WEST CENTRAL, LA CROSSE",55,63,171.4,28700,4919180.0
2597,2019,"WISCONSIN, WEST CENTRAL, MONROE",55,81,156.8,35200,5519360.0
2598,2019,"WISCONSIN, WEST CENTRAL, PEPIN",55,91,174.1,24300,4230630.0
2599,2019,"WISCONSIN, WEST CENTRAL, PIERCE",55,93,173.5,66200,11485700.0
2600,2019,"WISCONSIN, WEST CENTRAL, ST CROIX",55,109,178.8,82400,14733120.000000002
2601,2019,"WISCONSIN, WEST CENTRAL, TREMPEALEAU",55,121,158.3,74900,11856670.0
2602,2020,"ALABAMA, BLACK BELT, AUTAUGA",1,1,156.6,1030,161298.0
2603,2020,"ALABAMA, BLACK BELT, DALLAS",1,47,143.3,5710,818243.0000000001
2604,2020,"ALABAMA, BLACK BELT, LOWNDES",1,85,117.9,3520,415008.0
2605,2020,"ALABAMA, BLACK BELT, MACON",1,87,157.4,2160,339984.0
2606,2020,"ALABAMA, BLACK BELT, MARENGO",1,91,124.5,3300,410850.0
2607,2020,"ALABAMA, BLACK BELT, PERRY",1,105,154.8,6020,931896.0000000001
2608,2020,"ALABAMA, COASTAL PLAINS & GULF COAST, BALDWIN",1,3,146.9,6120,899028.0
2609,2020,"ALABAMA, COASTAL PLAINS & GULF COAST, BUTLER",1,13,108.3,1460,158118.0
2610,2020,"ALABAMA, COASTAL PLAINS & GULF COAST, CONECUH",1,35,110.0,800,88000.0
2611,2020,"ALABAMA, COASTAL PLAINS & GULF COAST, ESCAMBIA",1,53,179.1,5450,976095.0
2612,2020,"ALABAMA, COASTAL PLAINS & GULF COAST, MONROE",1,99,159.5,1730,275935.0
2613,2020,"ALABAMA, MOUNTAINS & EASTERN VALLEY, BLOUNT",1,9,135.4,1920,259968.0
2614,2020,"ALABAMA, MOUNTAINS & EASTERN VALLEY, CALHOUN",1,15,151.4,1850,280090.0
2615,2020,"ALABAMA, MOUNTAINS & EASTERN VALLEY, CHEROKEE",1,19,122.6,3980,487948.0
2616,2020,"ALABAMA, MOUNTAINS & EASTERN VALLEY, CULLMAN",1,43,174.8,3490,610052.0
2617,2020,"ALABAMA, MOUNTAINS & EASTERN VALLEY, DE KALB",1,49,156.0,13300,2074800.0
2618,2020,"ALABAMA, MOUNTAINS & EASTERN VALLEY, ETOWAH",1,55,146.0,2610,381060.0
2619,2020,"ALABAMA, MOUNTAINS & EASTERN VALLEY, JACKSON",1,71,149.5,22000,3289000.0
2620,2020,"ALABAMA, MOUNTAINS & EASTERN VALLEY, MARSHALL",1,95,155.2,6310,979311.9999999999
2621,2020,"ALABAMA, NORTHERN VALLEY, COLBERT",1,33,175.3,21600,3786480.0000000005
2622,2020,"ALABAMA, NORTHERN VALLEY, LAUDERDALE",1,77,165.6,26200,4338720.0
2623,2020,"ALABAMA, NORTHERN VALLEY, LAWRENCE",1,79,185.8,35900,6670220.0
2624,2020,"ALABAMA, NORTHERN VALLEY, LIMESTONE",1,83,180.3,24300,4381290.0
2625,2020,"ALABAMA, NORTHERN VALLEY, MADISON",1,89,157.7,26800,4226360.0
2626,2020,"ALABAMA, NORTHERN VALLEY, MARION",1,93,148.6,2820,419052.0
2627,2020,"ALABAMA, NORTHERN VALLEY, MORGAN",1,103,171.6,6310,1082796.0
2628,2020,"ALABAMA, UPPER PLAINS & PIEDMONT, CHILTON",1,21,120.0,490,58800.0
2629,2020,"ALABAMA, UPPER PLAINS & PIEDMONT, FAYETTE",1,57,125.6,950,119320.0
2630,2020,"ALABAMA, UPPER PLAINS & PIEDMONT, LEE",1,81,131.3,150,19695.0
2631,2020,"ALABAMA, UPPER PLAINS & PIEDMONT, RANDOLPH",1,111,97.5,840,81900.0
2632,2020,"ALABAMA, UPPER PLAINS & PIEDMONT, TALLADEGA",1,121,151.7,7200,1092240.0
2633,2020,"ALABAMA, UPPER PLAINS & PIEDMONT, TUSCALOOSA",1,125,144.3,2620,378066.00000000006
2634,2020,"ALABAMA, UPPER PLAINS & PIEDMONT, WALKER",1,127,123.8,780,96564.0
2635,2020,"ALABAMA, WIREGRASS, BARBOUR",1,5,151.7,1510,229066.99999999997
2636,2020,"ALABAMA, WIREGRASS, COVINGTON",1,39,113.4,4030,457002.0
2637,2020,"ALABAMA, WIREGRASS, DALE",1,45,113.6,1730,196528.0
2638,2020,"ALABAMA, WIREGRASS, GENEVA",1,61,144.0,7620,1097280.0
2639,2020,"ALABAMA, WIREGRASS, HENRY",1,67,169.6,3320,563072.0
2640,2020,"ALABAMA, WIREGRASS, HOUSTON",1,69,161.6,2190,353904.0
2641,2020,"ALABAMA, WIREGRASS, PIKE",1,109,136.4,3600,491040.0
2642,2020,"ALABAMA, WIREGRASS, RUSSELL",1,113,89.3,1020,91086.0
2643,2020,"ARKANSAS, EAST CENTRAL, ARKANSAS",5,1,191.1,42300,8083530.0
2644,2020,"ARKANSAS, EAST CENTRAL, CRITTENDEN",5,35,188.0,18600,3496800.0
2645,2020,"ARKANSAS, EAST CENTRAL, CROSS",5,37,197.3,18400,3630320.0
2646,2020,"ARKANSAS, EAST CENTRAL, LEE",5,77,182.0,41200,7498400.0
2647,2020,"ARKANSAS, EAST CENTRAL, LONOKE",5,85,190.8,35700,6811560.0
2648,2020,"ARKANSAS, EAST CENTRAL, MONROE",5,95,169.7,20600,3495819.9999999995
2649,2020,"ARKANSAS, EAST CENTRAL, PHILLIPS",5,107,178.8,32000,5721600.0
2650,2020,"ARKANSAS, EAST CENTRAL, PRAIRIE",5,117,189.0,19300,3647700.0
2651,2020,"ARKANSAS, EAST CENTRAL, SAINT FRANCIS",5,123,188.0,24900,4681200.0
2652,2020,"ARKANSAS, EAST CENTRAL, WOODRUFF",5,147,199.3,17400,3467820.0
2653,2020,"ARKANSAS, NORTHEAST, CLAY",5,21,196.9,30600,6025140.0
2654,2020,"ARKANSAS, NORTHEAST, CRAIGHEAD",5,31,195.4,37500,7327500.0
2655,2020,"ARKANSAS, NORTHEAST, GREENE",5,55,179.7,16100,2893170.0
2656,2020,"ARKANSAS, NORTHEAST, INDEPENDENCE",5,63,179.4,8100,1453140.0
2657,2020,"ARKANSAS, NORTHEAST, JACKSON",5,67,168.1,15100,2538310.0
2658,2020,"ARKANSAS, NORTHEAST, LAWRENCE",5,75,182.6,8100,1479060.0
2659,2020,"ARKANSAS, NORTHEAST, MISSISSIPPI",5,93,187.3,22200,4158060.0000000005
2660,2020,"ARKANSAS, NORTHEAST, POINSETT",5,111,181.6,28500,5175600.0
2661,2020,"ARKANSAS, NORTHEAST, RANDOLPH",5,121,185.0,5200,962000.0
2662,2020,"ARKANSAS, NORTHEAST, WHITE",5,145,182.1,5200,946920.0
2663,2020,"ARKANSAS, SOUTHEAST, ASHLEY",5,3,188.3,24200,4556860.0
2664,2020,"ARKANSAS, SOUTHEAST, CHICOT",5,17,176.2,16900,2977780.0
2665,2020,"ARKANSAS, SOUTHEAST, DESHA",5,41,190.3,24900,4738470.0
2666,2020,"ARKANSAS, SOUTHEAST, DREW",5,43,183.3,9400,1723020.0
2667,2020,"ARKANSAS, SOUTHEAST, JEFFERSON",5,69,185.4,35700,6618780.0
2668,2020,"ARKANSAS, SOUTHEAST, LINCOLN",5,79,165.0,17700,2920500.0
2669,2020,"ARKANSAS, WEST CENTRAL, JOHNSON",5,71,115.1,700,80570.0
2670,2020,"COLORADO, EAST CENTRAL, ADAMS",8,1,42.1,19500,820950.0
2671,2020,"COLORADO, EAST CENTRAL, CHEYENNE",8,17,57.7,64900,3744730.0
2672,2020,"COLORADO, EAST CENTRAL, ELBERT",8,39,34.0,5300,180200.0
2673,2020,"COLORADO, EAST CENTRAL, KIOWA",8,61,22.8,26000,592800.0
2674,2020,"COLORADO, EAST CENTRAL, KIT CARSON",8,63,87.3,186300,16263990.0
2675,2020,"COLORADO, EAST CENTRAL, LINCOLN",8,73,38.6,10400,401440.0
2676,2020,"COLORADO, EAST CENTRAL, PHILLIPS",8,95,111.9,103400,11570460.0
2677,2020,"COLORADO, EAST CENTRAL, WASHINGTON",8,121,64.3,81600,5246880.0
2678,2020,"COLORADO, EAST CENTRAL, YUMA",8,125,174.8,197900,34592920.0
2679,2020,"COLORADO, NORTHEAST, BOULDER",8,13,100.0,1520,152000.0
2680,2020,"COLORADO, NORTHEAST, LARIMER",8,69,128.2,5610,719201.9999999999
2681,2020,"COLORADO, NORTHEAST, LOGAN",8,75,130.9,77900,10197110.0
2682,2020,"COLORADO, NORTHEAST, MORGAN",8,87,146.1,47200,6895920.0
2683,2020,"COLORADO, NORTHEAST, SEDGWICK",8,115,108.5,67200,7291200.0
2684,2020,"COLORADO, SOUTHEAST, BACA",8,9,106.3,45100,4794130.0
2685,2020,"COLORADO, SOUTHEAST, BENT",8,11,111.8,5190,580242.0
2686,2020,"COLORADO, SOUTHEAST, OTERO",8,89,182.0,5060,920920.0
2687,2020,"COLORADO, SOUTHEAST, PROWERS",8,99,170.1,16200,2755620.0
2688,2020,"COLORADO, SOUTHEAST, PUEBLO",8,101,190.5,4200,800100.0
2689,2020,"COLORADO, SOUTHWEST, DELTA",8,29,191.0,3550,678050.0
2690,2020,"COLORADO, SOUTHWEST, MONTROSE",8,85,180.7,6750,1219725.0
2691,2020,"DELAWARE, CENTRAL, KENT",10,1,169.0,53700,9075300.0
2692,2020,"DELAWARE, NORTHERN, NEW CASTLE",10,3,156.9,18300,2871270.0
2693,2020,"DELAWARE, SOUTHERN, SUSSEX",10,5,155.9,104000,16213600.0
2694,2020,"GEORGIA, CENTRAL, BLECKLEY",13,23,190.3,4650,884895.0
2695,2020,"GEORGIA, CENTRAL, DODGE",13,91,168.7,2010,339087.0
2696,2020,"GEORGIA, CENTRAL, JOHNSON",13,167,145.8,1920,279936.0
2697,2020,"GEORGIA, CENTRAL, LAURENS",13,175,159.1,6140,976874.0
2698,2020,"GEORGIA, CENTRAL, TWIGGS",13,289,171.1,970,165967.0
2699,2020,"GEORGIA, CENTRAL, WASHINGTON",13,303,194.3,5660,1099738.0
2700,2020,"GEORGIA, EAST CENTRAL, BULLOCH",13,31,95.8,4480,429184.0
2701,2020,"GEORGIA, EAST CENTRAL, BURKE",13,33,196.9,18300,3603270.0
2702,2020,"GEORGIA, EAST CENTRAL, EMANUEL",13,107,124.2,2440,303048.0
2703,2020,"GEORGIA, EAST CENTRAL, JEFFERSON",13,163,204.8,12900,2641920.0
2704,2020,"GEORGIA, EAST CENTRAL, SCREVEN",13,251,174.2,8100,1411020.0
2705,2020,"GEORGIA, NORTH CENTRAL, HALL",13,139,95.9,780,74802.0
2706,2020,"GEORGIA, NORTH CENTRAL, WALTON",13,297,76.1,280,21308.0
2707,2020,"GEORGIA, NORTHEAST, FRANKLIN",13,119,100.0,280,28000.0
2708,2020,"GEORGIA, NORTHEAST, HABERSHAM",13,137,140.5,400,56200.0
2709,2020,"GEORGIA, NORTHEAST, HART",13,147,150.0,2280,342000.0
2710,2020,"GEORGIA, NORTHWEST, BARTOW",13,15,176.7,1200,212040.0
2711,2020,"GEORGIA, NORTHWEST, CHATTOOGA",13,55,174.5,1610,280945.0
2712,2020,"GEORGIA, NORTHWEST, FLOYD",13,115,182.4,3640,663936.0
2713,2020,"GEORGIA, NORTHWEST, GORDON",13,129,141.5,2870,406105.0
2714,2020,"GEORGIA, NORTHWEST, MURRAY",13,213,148.8,2400,357120.0
2715,2020,"GEORGIA, SOUTH CENTRAL, ATKINSON",13,3,171.9,1600,275040.0
2716,2020,"GEORGIA, SOUTH CENTRAL, BERRIEN",13,19,158.7,6540,1037897.9999999999
2717,2020,"GEORGIA, SOUTH CENTRAL, BROOKS",13,27,118.6,5150,610790.0
2718,2020,"GEORGIA, SOUTH CENTRAL, COFFEE",13,69,164.8,5990,987152.0000000001
2719,2020,"GEORGIA, SOUTH CENTRAL, COLQUITT",13,71,198.8,4250,844900.0
2720,2020,"GEORGIA, SOUTH CENTRAL, COOK",13,75,161.2,3630,585156.0
2721,2020,"GEORGIA, SOUTH CENTRAL, IRWIN",13,155,185.3,6750,1250775.0
2722,2020,"GEORGIA, SOUTH CENTRAL, TIFT",13,277,172.9,3290,568841.0
2723,2020,"GEORGIA, SOUTH CENTRAL, TURNER",13,287,212.5,2730,580125.0
2724,2020,"GEORGIA, SOUTH CENTRAL, WILCOX",13,315,164.2,2650,435129.99999999994
2725,2020,"GEORGIA, SOUTH CENTRAL, WORTH",13,321,213.7,6340,1354858.0
2726,2020,"GEORGIA, SOUTHEAST, APPLING",13,1,90.0,3310,297900.0
2727,2020,"GEORGIA, SOUTHEAST, BACON",13,5,159.2,3900,620880.0
2728,2020,"GEORGIA, SOUTHEAST, BRANTLEY",13,25,90.9,740,67266.0
2729,2020,"GEORGIA, SOUTHEAST, PIERCE",13,229,175.8,6620,1163796.0
2730,2020,"GEORGIA, SOUTHEAST, WARE",13,299,119.4,1750,208950.0
2731,2020,"GEORGIA, SOUTHWEST, BAKER",13,7,201.8,10500,2118900.0
2732,2020,"GEORGIA, SOUTHWEST, CALHOUN",13,37,229.0,9800,2244200.0
2733,2020,"GEORGIA, SOUTHWEST, CLAY",13,61,201.7,3010,607117.0
2734,2020,"GEORGIA, SOUTHWEST, DECATUR",13,87,216.2,11700,2529540.0
2735,2020,"GEORGIA, SOUTHWEST, EARLY",13,99,207.1,12100,2505910.0
2736,2020,"GEORGIA, SOUTHWEST, GRADY",13,131,184.1,8610,1585101.0
2737,2020,"GEORGIA, SOUTHWEST, LEE",13,177,185.8,13400,2489720.0
2738,2020,"GEORGIA, SOUTHWEST, MILLER",13,201,208.4,15800,3292720.0
2739,2020,"GEORGIA, SOUTHWEST, MITCHELL",13,205,201.9,12100,2442990.0
2740,2020,"GEORGIA, SOUTHWEST, RANDOLPH",13,243,212.7,9660,2054682.0
2741,2020,"GEORGIA, SOUTHWEST, SEMINOLE",13,253,222.8,11600,2584480.0
2742,2020,"GEORGIA, SOUTHWEST, SUMTER",13,261,201.4,16700,3363380.0
2743,2020,"GEORGIA, SOUTHWEST, TERRELL",13,273,189.3,17400,3293820.0
2744,2020,"GEORGIA, SOUTHWEST, THOMAS",13,275,123.9,2800,346920.0
2745,2020,"GEORGIA, SOUTHWEST, WEBSTER",13,307,142.1,3230,458983.0
2746,2020,"GEORGIA, WEST CENTRAL, COWETA",13,77,80.4,280,22512.0
2747,2020,"GEORGIA, WEST CENTRAL, MACON",13,193,178.8,6310,1128228.0
2748,2020,"GEORGIA, WEST CENTRAL, SCHLEY",13,249,99.7,760,75772.0
2749,2020,"GEORGIA, WEST CENTRAL, TAYLOR",13,269,104.2,1740,181308.0
2750,2020,"IDAHO, EAST, FRANKLIN",16,41,157.7,1250,197125.0
2751,2020,"IDAHO, SOUTH CENTRAL, GOODING",16,47,209.6,14100,2955360.0
2752,2020,"IDAHO, SOUTH CENTRAL, JEROME",16,53,181.3,3000,543900.0
2753,2020,"IDAHO, SOUTH CENTRAL, LINCOLN",16,63,197.1,6650,1310715.0
2754,2020,"IDAHO, SOUTH CENTRAL, TWIN FALLS",16,83,202.0,18100,3656200.0
2755,2020,"IDAHO, SOUTHWEST, CANYON",16,27,202.5,16000,3240000.0
2756,2020,"IDAHO, SOUTHWEST, ELMORE",16,39,184.5,15500,2859750.0
2757,2020,"IDAHO, SOUTHWEST, GEM",16,45,207.4,3100,642940.0
2758,2020,"IDAHO, SOUTHWEST, OWYHEE",16,73,238.1,16000,3809600.0
2759,2020,"IDAHO, SOUTHWEST, PAYETTE",16,75,197.0,2000,394000.0
2760,2020,"IDAHO, SOUTHWEST, WASHINGTON",16,87,228.0,2430,554040.0
2761,2020,"ILLINOIS, CENTRAL, DE WITT",17,39,200.5,100700,20190350.0
2762,2020,"ILLINOIS, CENTRAL, LOGAN",17,107,209.6,183100,38377760.0
2763,2020,"ILLINOIS, CENTRAL, MACON",17,115,209.2,146300,30605960.0
2764,2020,"ILLINOIS, CENTRAL, MARSHALL",17,123,206.0,91900,18931400.0
2765,2020,"ILLINOIS, CENTRAL, MASON",17,125,194.6,119900,23332540.0
2766,2020,"ILLINOIS, CENTRAL, MCLEAN",17,113,200.7,311500,62518050.0
2767,2020,"ILLINOIS, CENTRAL, MENARD",17,129,215.2,77200,16613440.0
