YEAR,LOCATION,"STATE ANSI","ASD CODE","COUNTY ANSI","REFERENCE PERIOD",COMMODITY,"AREA HARVESTED in ACRES","PRODUCTION in BU","YIELD in BU / ACRE","AREA PLANTED in ACRES","PRODUCTION in TONS","YIELD in TONS / ACRE"
2020,"MISSISSIPPI, LOWER DELTA, ISSAQUENA",28,40,055,YEAR,CORN," "," "," ","6,800"," "," "
2020,"MISSISSIPPI, LOWER DELTA, LEFLORE",28,40,083,YEAR,CORN," "," "," ","49,800"," "," "
2020,"MISSISSIPPI, LOWER DELTA, SHARKEY",28,40,125,YEAR,CORN," "," "," ","16,500"," "," "
2020,"MISSISSIPPI, LOWER DELTA, SUNFLOWER",28,40,133,YEAR,CORN," "," "," ","35,800"," "," "
2020,"MISSISSIPPI, LOWER DELTA, WASHINGTON",28,40,151,YEAR,CORN," "," "," ","49,100"," "," "
2020,"MISSISSIPPI, LOWER DELTA, YAZOO",28,40,163,YEAR,CORN," "," "," ","30,000"," "," "
2020,"MISSISSIPPI, NORTH CENTRAL, BENTON",28,20,009,YEAR,CORN," "," "," ","5,200"," "," "
2020,"MISSISSIPPI, NORTH CENTRAL, CALHOUN",28,20,013,YEAR,CORN," "," "," ","6,000"," "," "
2020,"MISSISSIPPI, NORTH CENTRAL, DE SOTO",28,20,033,YEAR,CORN," "," "," ","7,700"," "," "
2020,"MISSISSIPPI, NORTH CENTRAL, GRENADA",28,20,043,YEAR,CORN," "," "," ","1,800"," "," "
2020,"MISSISSIPPI, NORTH CENTRAL, LAFAYETTE",28,20,071,YEAR,CORN," "," "," ","2,000"," "," "
2020,"MISSISSIPPI, NORTH CENTRAL, TATE",28,20,137,YEAR,CORN," "," "," ","8,000"," "," "
2020,"MISSISSIPPI, NORTHEAST, ALCORN",28,30,003,YEAR,CORN," "," "," ","5,300"," "," "
2020,"MISSISSIPPI, NORTHEAST, ITAWAMBA",28,30,057,YEAR,CORN," "," "," ",900," "," "
2020,"MISSISSIPPI, NORTHEAST, LEE",28,30,081,YEAR,CORN," "," "," ","3,500"," "," "
2020,"MISSISSIPPI, NORTHEAST, PONTOTOC",28,30,115,YEAR,CORN," "," "," ","2,600"," "," "
2020,"MISSISSIPPI, NORTHEAST, PRENTISS",28,30,117,YEAR,CORN," "," "," ","2,200"," "," "
2020,"MISSISSIPPI, NORTHEAST, TIPPAH",28,30,139,YEAR,CORN," "," "," ","2,900"," "," "
2020,"MISSISSIPPI, NORTHEAST, UNION",28,30,145,YEAR,CORN," "," "," ","1,900"," "," "
2020,"MISSISSIPPI, OTHER COUNTIES",28,99," ",YEAR,CORN," "," "," ","31,800"," "," "
2020,"MISSISSIPPI, SOUTH CENTRAL, LAMAR",28,80,073,YEAR,CORN," "," "," ",400," "," "
2020,"MISSISSIPPI, SOUTH CENTRAL, WALTHALL",28,80,147,YEAR,CORN," "," "," ","2,100"," "," "
2020,"MISSISSIPPI, SOUTHEAST AND COASTAL, GEORGE",28,90,039,YEAR,CORN," "," "," ",300," "," "
2020,"MISSISSIPPI, SOUTHEAST AND COASTAL, JONES",28,90,067,YEAR,CORN," "," "," ","1,300"," "," "
2020,"MISSISSIPPI, SOUTHEAST AND COASTAL, NEWTON",28,90,101,YEAR,CORN," "," "," ",800," "," "
2020,"MISSISSIPPI, SOUTHWEST, CLAIBORNE",28,70,021,YEAR,CORN," "," "," ","3,500"," "," "
2020,"MISSISSIPPI, SOUTHWEST, HINDS",28,70,049,YEAR,CORN," "," "," ","11,800"," "," "
2020,"MISSISSIPPI, SOUTHWEST, WARREN",28,70,149,YEAR,CORN," "," "," ","2,400"," "," "
2020,"MISSISSIPPI, UPPER DELTA, BOLIVAR",28,10,011,YEAR,CORN," "," "," ","14,000"," "," "
2020,"MISSISSIPPI, UPPER DELTA, COAHOMA",28,10,027,YEAR,CORN," "," "," ","26,500"," "," "
2020,"MISSISSIPPI, UPPER DELTA, QUITMAN",28,10,119,YEAR,CORN," "," "," ","6,500"," "," "
2020,"MISSISSIPPI, UPPER DELTA, TALLAHATCHIE",28,10,135,YEAR,CORN," "," "," ","27,400"," "," "
2020,"MISSISSIPPI, UPPER DELTA, TUNICA",28,10,143,YEAR,CORN," "," "," ","6,400"," "," "
2020,"MISSOURI, CENTRAL, BENTON",29,50,015,YEAR,CORN," "," "," ","14,700"," "," "
2020,"MISSOURI, CENTRAL, BOONE",29,50,019,YEAR,CORN," "," "," ","23,300"," "," "
2020,"MISSOURI, CENTRAL, CALLAWAY",29,50,027,YEAR,CORN," "," "," ","34,600"," "," "
2020,"MISSOURI, CENTRAL, COLE",29,50,051,YEAR,CORN," "," "," ","5,600"," "," "
2020,"MISSOURI, CENTRAL, COOPER",29,50,053,YEAR,CORN," "," "," ","58,300"," "," "
2020,"MISSOURI, CENTRAL, DALLAS",29,50,059,YEAR,CORN," "," "," ",600," "," "
2020,"MISSOURI, CENTRAL, HICKORY",29,50,085,YEAR,CORN," "," "," ","2,400"," "," "
2020,"MISSOURI, CENTRAL, HOWARD",29,50,089,YEAR,CORN," "," "," ","39,400"," "," "
2020,"MISSOURI, CENTRAL, LACLEDE",29,50,105,YEAR,CORN," "," "," ","1,800"," "," "
2020,"MISSOURI, CENTRAL, MARIES",29,50,125,YEAR,CORN," "," "," ","1,400"," "," "
2020,"MISSOURI, CENTRAL, MILLER",29,50,131,YEAR,CORN," "," "," ","2,400"," "," "
2020,"MISSOURI, CENTRAL, MONITEAU",29,50,135,YEAR,CORN," "," "," ","17,500"," "," "
2020,"MISSOURI, CENTRAL, MORGAN",29,50,141,YEAR,CORN," "," "," ","7,500"," "," "
2020,"MISSOURI, CENTRAL, OSAGE",29,50,151,YEAR,CORN," "," "," ","10,300"," "," "
2020,"MISSOURI, CENTRAL, PETTIS",29,50,159,YEAR,CORN," "," "," ","65,900"," "," "
2020,"MISSOURI, CENTRAL, POLK",29,50,167,YEAR,CORN," "," "," ","4,900"," "," "
2020,"MISSOURI, CENTRAL, SALINE",29,50,195,YEAR,CORN," "," "," ","148,000"," "," "
2020,"MISSOURI, EAST, FRANKLIN",29,60,071,YEAR,CORN," "," "," ","18,100"," "," "
2020,"MISSOURI, EAST, GASCONADE",29,60,073,YEAR,CORN," "," "," ","7,500"," "," "
2020,"MISSOURI, EAST, JEFFERSON",29,60,099,YEAR,CORN," "," "," ","3,900"," "," "
2020,"MISSOURI, EAST, LINCOLN",29,60,113,YEAR,CORN," "," "," ","40,300"," "," "
2020,"MISSOURI, EAST, MONTGOMERY",29,60,139,YEAR,CORN," "," "," ","49,500"," "," "
2020,"MISSOURI, EAST, PERRY",29,60,157,YEAR,CORN," "," "," ","28,700"," "," "
2020,"MISSOURI, EAST, ST CHARLES",29,60,183,YEAR,CORN," "," "," ","37,000"," "," "
2020,"MISSOURI, EAST, ST FRANCOIS",29,60,187,YEAR,CORN," "," "," ","1,400"," "," "
2020,"MISSOURI, EAST, ST LOUIS",29,60,189,YEAR,CORN," "," "," ","2,300"," "," "
2020,"MISSOURI, EAST, STE GENEVIEVE",29,60,186,YEAR,CORN," "," "," ","9,600"," "," "
2020,"MISSOURI, EAST, WARREN",29,60,219,YEAR,CORN," "," "," ","19,800"," "," "
2020,"MISSOURI, NORTH CENTRAL, ADAIR",29,20,001,YEAR,CORN," "," "," ","19,700"," "," "
2020,"MISSOURI, NORTH CENTRAL, CARROLL",29,20,033,YEAR,CORN," "," "," ","85,500"," "," "
2020,"MISSOURI, NORTH CENTRAL, CHARITON",29,20,041,YEAR,CORN," "," "," ","74,100"," "," "
2020,"MISSOURI, NORTH CENTRAL, GRUNDY",29,20,079,YEAR,CORN," "," "," ","36,100"," "," "
2020,"MISSOURI, NORTH CENTRAL, LINN",29,20,115,YEAR,CORN," "," "," ","36,900"," "," "
2020,"MISSOURI, NORTH CENTRAL, LIVINGSTON",29,20,117,YEAR,CORN," "," "," ","36,300"," "," "
2020,"MISSOURI, NORTH CENTRAL, MACON",29,20,121,YEAR,CORN," "," "," ","42,300"," "," "
2020,"MISSOURI, NORTH CENTRAL, MERCER",29,20,129,YEAR,CORN," "," "," ","21,100"," "," "
2020,"MISSOURI, NORTH CENTRAL, RANDOLPH",29,20,175,YEAR,CORN," "," "," ","25,400"," "," "
2020,"MISSOURI, NORTH CENTRAL, SULLIVAN",29,20,211,YEAR,CORN," "," "," ","19,200"," "," "
2020,"MISSOURI, NORTHEAST, AUDRAIN",29,30,007,YEAR,CORN," "," "," ","112,500"," "," "
2020,"MISSOURI, NORTHEAST, CLARK",29,30,045,YEAR,CORN," "," "," ","65,900"," "," "
2020,"MISSOURI, NORTHEAST, KNOX",29,30,103,YEAR,CORN," "," "," ","56,600"," "," "
2020,"MISSOURI, NORTHEAST, LEWIS",29,30,111,YEAR,CORN," "," "," ","69,000"," "," "
2020,"MISSOURI, NORTHEAST, MARION",29,30,127,YEAR,CORN," "," "," ","54,200"," "," "
2020,"MISSOURI, NORTHEAST, MONROE",29,30,137,YEAR,CORN," "," "," ","59,100"," "," "
2020,"MISSOURI, NORTHEAST, PIKE",29,30,163,YEAR,CORN," "," "," ","62,800"," "," "
2020,"MISSOURI, NORTHEAST, RALLS",29,30,173,YEAR,CORN," "," "," ","53,600"," "," "
2020,"MISSOURI, NORTHEAST, SCOTLAND",29,30,199,YEAR,CORN," "," "," ","48,900"," "," "
2020,"MISSOURI, NORTHEAST, SHELBY",29,30,205,YEAR,CORN," "," "," ","52,100"," "," "
2020,"MISSOURI, NORTHWEST, ANDREW",29,10,003,YEAR,CORN," "," "," ","59,700"," "," "
2020,"MISSOURI, NORTHWEST, ATCHISON",29,10,005,YEAR,CORN," "," "," ","136,000"," "," "
2020,"MISSOURI, NORTHWEST, BUCHANAN",29,10,021,YEAR,CORN," "," "," ","49,100"," "," "
2020,"MISSOURI, NORTHWEST, CALDWELL",29,10,025,YEAR,CORN," "," "," ","26,100"," "," "
2020,"MISSOURI, NORTHWEST, CLAY",29,10,047,YEAR,CORN," "," "," ","14,900"," "," "
2020,"MISSOURI, NORTHWEST, CLINTON",29,10,049,YEAR,CORN," "," "," ","43,700"," "," "
2020,"MISSOURI, NORTHWEST, DAVIESS",29,10,061,YEAR,CORN," "," "," ","46,600"," "," "
2020,"MISSOURI, NORTHWEST, DE KALB",29,10,063,YEAR,CORN," "," "," ","36,900"," "," "
2020,"MISSOURI, NORTHWEST, GENTRY",29,10,075,YEAR,CORN," "," "," ","38,800"," "," "
2020,"MISSOURI, NORTHWEST, HARRISON",29,10,081,YEAR,CORN," "," "," ","48,600"," "," "
2020,"MISSOURI, NORTHWEST, HOLT",29,10,087,YEAR,CORN," "," "," ","95,900"," "," "
2020,"MISSOURI, NORTHWEST, PLATTE",29,10,165,YEAR,CORN," "," "," ","36,500"," "," "
2020,"MISSOURI, NORTHWEST, RAY",29,10,177,YEAR,CORN," "," "," ","41,200"," "," "
2020,"MISSOURI, NORTHWEST, WORTH",29,10,227,YEAR,CORN," "," "," ","13,600"," "," "
2020,"MISSOURI, OTHER COUNTIES",29,99," ",YEAR,CORN," "," "," ","186,500"," "," "
2020,"MISSOURI, SOUTH CENTRAL, BOLLINGER",29,80,017,YEAR,CORN," "," "," ","13,000"," "," "
2020,"MISSOURI, SOUTH CENTRAL, TEXAS",29,80,215,YEAR,CORN," "," "," ","1,200"," "," "
2020,"MISSOURI, SOUTHEAST, BUTLER",29,90,023,YEAR,CORN," "," "," ","21,900"," "," "
2020,"MISSOURI, SOUTHEAST, CAPE GIRARDEAU",29,90,031,YEAR,CORN," "," "," ","34,500"," "," "
2020,"MISSOURI, SOUTHEAST, DUNKLIN",29,90,069,YEAR,CORN," "," "," ","31,000"," "," "
2020,"MISSOURI, SOUTHEAST, MISSISSIPPI",29,90,133,YEAR,CORN," "," "," ","46,400"," "," "
2020,"MISSOURI, SOUTHEAST, NEW MADRID",29,90,143,YEAR,CORN," "," "," ","49,900"," "," "
2020,"MISSOURI, SOUTHEAST, PEMISCOT",29,90,155,YEAR,CORN," "," "," ","22,400"," "," "
2020,"MISSOURI, SOUTHEAST, SCOTT",29,90,201,YEAR,CORN," "," "," ","64,200"," "," "
2020,"MISSOURI, SOUTHEAST, STODDARD",29,90,207,YEAR,CORN," "," "," ","80,100"," "," "
2020,"MISSOURI, SOUTHWEST, BARRY",29,70,009,YEAR,CORN," "," "," ","5,400"," "," "
2020,"MISSOURI, SOUTHWEST, BARTON",29,70,011,YEAR,CORN," "," "," ","57,100"," "," "
2020,"MISSOURI, SOUTHWEST, CHRISTIAN",29,70,043,YEAR,CORN," "," "," ","1,200"," "," "
2020,"MISSOURI, SOUTHWEST, DADE",29,70,057,YEAR,CORN," "," "," ","19,200"," "," "
2020,"MISSOURI, SOUTHWEST, GREENE",29,70,077,YEAR,CORN," "," "," ","2,600"," "," "
2020,"MISSOURI, SOUTHWEST, JASPER",29,70,097,YEAR,CORN," "," "," ","22,400"," "," "
2020,"MISSOURI, SOUTHWEST, LAWRENCE",29,70,109,YEAR,CORN," "," "," ","14,400"," "," "
2020,"MISSOURI, SOUTHWEST, NEWTON",29,70,145,YEAR,CORN," "," "," ","6,400"," "," "
2020,"MISSOURI, WEST, BATES",29,40,013,YEAR,CORN," "," "," ","76,100"," "," "
2020,"MISSOURI, WEST, CASS",29,40,037,YEAR,CORN," "," "," ","37,000"," "," "
2020,"MISSOURI, WEST, CEDAR",29,40,039,YEAR,CORN," "," "," ","4,800"," "," "
2020,"MISSOURI, WEST, HENRY",29,40,083,YEAR,CORN," "," "," ","27,900"," "," "
2020,"MISSOURI, WEST, JACKSON",29,40,095,YEAR,CORN," "," "," ","20,100"," "," "
2020,"MISSOURI, WEST, JOHNSON",29,40,101,YEAR,CORN," "," "," ","48,900"," "," "
2020,"MISSOURI, WEST, LAFAYETTE",29,40,107,YEAR,CORN," "," "," ","104,000"," "," "
2020,"MISSOURI, WEST, ST CLAIR",29,40,185,YEAR,CORN," "," "," ","16,700"," "," "
2020,"MISSOURI, WEST, VERNON",29,40,217,YEAR,CORN," "," "," ","59,100"," "," "
2020,"NEBRASKA, CENTRAL, BUFFALO",31,50,019,YEAR,CORN," "," "," ","212,500"," "," "
2020,"NEBRASKA, CENTRAL, CUSTER",31,50,041,YEAR,CORN," "," "," ","241,000"," "," "
2020,"NEBRASKA, CENTRAL, DAWSON",31,50,047,YEAR,CORN," "," "," ","208,500"," "," "
2020,"NEBRASKA, CENTRAL, GREELEY",31,50,077,YEAR,CORN," "," "," ","83,300"," "," "
2020,"NEBRASKA, CENTRAL, HALL",31,50,079,YEAR,CORN," "," "," ","186,500"," "," "
2020,"NEBRASKA, CENTRAL, HOWARD",31,50,093,YEAR,CORN," "," "," ","107,000"," "," "
2020,"NEBRASKA, CENTRAL, SHERMAN",31,50,163,YEAR,CORN," "," "," ","76,800"," "," "
2020,"NEBRASKA, CENTRAL, VALLEY",31,50,175,YEAR,CORN," "," "," ","72,100"," "," "
2020,"NEBRASKA, EAST, BUTLER",31,60,023,YEAR,CORN," "," "," ","155,000"," "," "
2020,"NEBRASKA, EAST, CASS",31,60,025,YEAR,CORN," "," "," ","122,500"," "," "
2020,"NEBRASKA, EAST, COLFAX",31,60,037,YEAR,CORN," "," "," ","113,500"," "," "
2020,"NEBRASKA, EAST, DODGE",31,60,053,YEAR,CORN," "," "," ","146,500"," "," "
2020,"NEBRASKA, EAST, DOUGLAS",31,60,055,YEAR,CORN," "," "," ","28,800"," "," "
2020,"NEBRASKA, EAST, HAMILTON",31,60,081,YEAR,CORN," "," "," ","212,000"," "," "
2020,"NEBRASKA, EAST, LANCASTER",31,60,109,YEAR,CORN," "," "," ","141,500"," "," "
2020,"NEBRASKA, EAST, MERRICK",31,60,121,YEAR,CORN," "," "," ","126,000"," "," "
2020,"NEBRASKA, EAST, NANCE",31,60,125,YEAR,CORN," "," "," ","87,000"," "," "
2020,"NEBRASKA, EAST, PLATTE",31,60,141,YEAR,CORN," "," "," ","209,000"," "," "
2020,"NEBRASKA, EAST, POLK",31,60,143,YEAR,CORN," "," "," ","134,500"," "," "
2020,"NEBRASKA, EAST, SARPY",31,60,153,YEAR,CORN," "," "," ","29,800"," "," "
2020,"NEBRASKA, EAST, SAUNDERS",31,60,155,YEAR,CORN," "," "," ","189,000"," "," "
2020,"NEBRASKA, EAST, SEWARD",31,60,159,YEAR,CORN," "," "," ","149,500"," "," "
2020,"NEBRASKA, EAST, WASHINGTON",31,60,177,YEAR,CORN," "," "," ","85,900"," "," "
2020,"NEBRASKA, EAST, YORK",31,60,185,YEAR,CORN," "," "," ","223,500"," "," "
2020,"NEBRASKA, NORTH, BOYD",31,20,015,YEAR,CORN," "," "," ","35,700"," "," "
2020,"NEBRASKA, NORTH, BROWN",31,20,017,YEAR,CORN," "," "," ","37,500"," "," "
2020,"NEBRASKA, NORTH, GARFIELD",31,20,071,YEAR,CORN," "," "," ","11,600"," "," "
2020,"NEBRASKA, NORTH, HOLT",31,20,089,YEAR,CORN," "," "," ","178,500"," "," "
2020,"NEBRASKA, NORTH, KEYA PAHA",31,20,103,YEAR,CORN," "," "," ","18,200"," "," "
2020,"NEBRASKA, NORTH, LOGAN",31,20,113,YEAR,CORN," "," "," ","24,100"," "," "
2020,"NEBRASKA, NORTH, LOUP",31,20,115,YEAR,CORN," "," "," ","7,600"," "," "
2020,"NEBRASKA, NORTH, ROCK",31,20,149,YEAR,CORN," "," "," ","24,500"," "," "
2020,"NEBRASKA, NORTH, WHEELER",31,20,183,YEAR,CORN," "," "," ","35,400"," "," "
2020,"NEBRASKA, NORTHEAST, BOONE",31,30,011,YEAR,CORN," "," "," ","172,000"," "," "
2020,"NEBRASKA, NORTHEAST, BURT",31,30,021,YEAR,CORN," "," "," ","133,000"," "," "
2020,"NEBRASKA, NORTHEAST, CEDAR",31,30,027,YEAR,CORN," "," "," ","185,500"," "," "
2020,"NEBRASKA, NORTHEAST, CUMING",31,30,039,YEAR,CORN," "," "," ","164,500"," "," "
2020,"NEBRASKA, NORTHEAST, DAKOTA",31,30,043,YEAR,CORN," "," "," ","63,300"," "," "
2020,"NEBRASKA, NORTHEAST, DIXON",31,30,051,YEAR,CORN," "," "," ","116,500"," "," "
2020,"NEBRASKA, NORTHEAST, KNOX",31,30,107,YEAR,CORN," "," "," ","149,000"," "," "
2020,"NEBRASKA, NORTHEAST, MADISON",31,30,119,YEAR,CORN," "," "," ","146,500"," "," "
2020,"NEBRASKA, NORTHEAST, PIERCE",31,30,139,YEAR,CORN," "," "," ","145,500"," "," "
2020,"NEBRASKA, NORTHEAST, STANTON",31,30,167,YEAR,CORN," "," "," ","101,000"," "," "
2020,"NEBRASKA, NORTHEAST, THURSTON",31,30,173,YEAR,CORN," "," "," ","102,500"," "," "
2020,"NEBRASKA, NORTHEAST, WAYNE",31,30,179,YEAR,CORN," "," "," ","131,500"," "," "
2020,"NEBRASKA, NORTHWEST, BOX BUTTE",31,10,013,YEAR,CORN," "," "," ","100,500"," "," "
2020,"NEBRASKA, NORTHWEST, CHEYENNE",31,10,033,YEAR,CORN," "," "," ","79,300"," "," "
2020,"NEBRASKA, NORTHWEST, DAWES",31,10,045,YEAR,CORN," "," "," ","9,700"," "," "
2020,"NEBRASKA, NORTHWEST, DEUEL",31,10,049,YEAR,CORN," "," "," ","64,400"," "," "
2020,"NEBRASKA, NORTHWEST, GARDEN",31,10,069,YEAR,CORN," "," "," ","47,500"," "," "
2020,"NEBRASKA, NORTHWEST, MORRILL",31,10,123,YEAR,CORN," "," "," ","69,600"," "," "
2020,"NEBRASKA, NORTHWEST, SCOTTS BLUFF",31,10,157,YEAR,CORN," "," "," ","68,200"," "," "
2020,"NEBRASKA, NORTHWEST, SHERIDAN",31,10,161,YEAR,CORN," "," "," ","46,400"," "," "
2020,"NEBRASKA, NORTHWEST, SIOUX",31,10,165,YEAR,CORN," "," "," ","13,900"," "," "
2020,"NEBRASKA, OTHER COUNTIES",31,99," ",YEAR,CORN," "," "," ","314,000"," "," "
2020,"NEBRASKA, SOUTH, ADAMS",31,80,001,YEAR,CORN," "," "," ","191,000"," "," "
2020,"NEBRASKA, SOUTH, FRANKLIN",31,80,061,YEAR,CORN," "," "," ","105,500"," "," "
2020,"NEBRASKA, SOUTH, FURNAS",31,80,065,YEAR,CORN," "," "," ","145,500"," "," "
2020,"NEBRASKA, SOUTH, GOSPER",31,80,073,YEAR,CORN," "," "," ","95,400"," "," "
2020,"NEBRASKA, SOUTH, HARLAN",31,80,083,YEAR,CORN," "," "," ","123,000"," "," "
2020,"NEBRASKA, SOUTH, KEARNEY",31,80,099,YEAR,CORN," "," "," ","176,000"," "," "
2020,"NEBRASKA, SOUTH, PHELPS",31,80,137,YEAR,CORN," "," "," ","188,000"," "," "
2020,"NEBRASKA, SOUTH, WEBSTER",31,80,181,YEAR,CORN," "," "," ","107,500"," "," "
2020,"NEBRASKA, SOUTHEAST, CLAY",31,90,035,YEAR,CORN," "," "," ","187,000"," "," "
2020,"NEBRASKA, SOUTHEAST, FILLMORE",31,90,059,YEAR,CORN," "," "," ","200,000"," "," "
2020,"NEBRASKA, SOUTHEAST, GAGE",31,90,067,YEAR,CORN," "," "," ","190,000"," "," "
2020,"NEBRASKA, SOUTHEAST, JEFFERSON",31,90,095,YEAR,CORN," "," "," ","117,500"," "," "
2020,"NEBRASKA, SOUTHEAST, JOHNSON",31,90,097,YEAR,CORN," "," "," ","64,900"," "," "
2020,"NEBRASKA, SOUTHEAST, NEMAHA",31,90,127,YEAR,CORN," "," "," ","85,300"," "," "
2020,"NEBRASKA, SOUTHEAST, NUCKOLLS",31,90,129,YEAR,CORN," "," "," ","136,000"," "," "
2020,"NEBRASKA, SOUTHEAST, OTOE",31,90,131,YEAR,CORN," "," "," ","138,500"," "," "
2020,"NEBRASKA, SOUTHEAST, PAWNEE",31,90,133,YEAR,CORN," "," "," ","65,200"," "," "
2020,"NEBRASKA, SOUTHEAST, RICHARDSON",31,90,147,YEAR,CORN," "," "," ","115,000"," "," "
2020,"NEBRASKA, SOUTHEAST, SALINE",31,90,151,YEAR,CORN," "," "," ","152,000"," "," "
2020,"NEBRASKA, SOUTHEAST, THAYER",31,90,169,YEAR,CORN," "," "," ","163,000"," "," "
2020,"NEBRASKA, SOUTHWEST, CHASE",31,70,029,YEAR,CORN," "," "," ","176,000"," "," "
2020,"NEBRASKA, SOUTHWEST, DUNDY",31,70,057,YEAR,CORN," "," "," ","102,500"," "," "
2020,"NEBRASKA, SOUTHWEST, FRONTIER",31,70,063,YEAR,CORN," "," "," ","131,000"," "," "
2020,"NEBRASKA, SOUTHWEST, HAYES",31,70,085,YEAR,CORN," "," "," ","92,200"," "," "
2020,"NEBRASKA, SOUTHWEST, HITCHCOCK",31,70,087,YEAR,CORN," "," "," ","90,400"," "," "
2020,"NEBRASKA, SOUTHWEST, KEITH",31,70,101,YEAR,CORN," "," "," ","125,500"," "," "
2020,"NEBRASKA, SOUTHWEST, LINCOLN",31,70,111,YEAR,CORN," "," "," ","206,000"," "," "
2020,"NEBRASKA, SOUTHWEST, PERKINS",31,70,135,YEAR,CORN," "," "," ","269,500"," "," "
2020,"NEBRASKA, SOUTHWEST, RED WILLOW",31,70,145,YEAR,CORN," "," "," ","121,500"," "," "
2020,"NEW YORK, CENTRAL, CAYUGA",36,50,011,YEAR,CORN," "," "," ","65,000"," "," "
2020,"NEW YORK, CENTRAL, CHENANGO",36,50,017,YEAR,CORN," "," "," ","14,000"," "," "
2020,"NEW YORK, CENTRAL, CORTLAND",36,50,023,YEAR,CORN," "," "," ","15,600"," "," "
2020,"NEW YORK, CENTRAL, HERKIMER",36,50,043,YEAR,CORN," "," "," ","17,600"," "," "
2020,"NEW YORK, CENTRAL, MADISON",36,50,053,YEAR,CORN," "," "," ","25,700"," "," "
2020,"NEW YORK, CENTRAL, ONEIDA",36,50,065,YEAR,CORN," "," "," ","34,100"," "," "
2020,"NEW YORK, CENTRAL, ONONDAGA",36,50,067,YEAR,CORN," "," "," ","33,300"," "," "
2020,"NEW YORK, CENTRAL, OSWEGO",36,50,075,YEAR,CORN," "," "," ","8,500"," "," "
2020,"NEW YORK, CENTRAL, OTSEGO",36,50,077,YEAR,CORN," "," "," ","16,100"," "," "
2020,"NEW YORK, EASTERN, ALBANY",36,60,001,YEAR,CORN," "," "," ","2,800"," "," "
2020,"NEW YORK, EASTERN, MONTGOMERY",36,60,057,YEAR,CORN," "," "," ","19,900"," "," "
2020,"NEW YORK, EASTERN, RENSSELAER",36,60,083,YEAR,CORN," "," "," ","11,300"," "," "
2020,"NEW YORK, EASTERN, SARATOGA",36,60,091,YEAR,CORN," "," "," ","10,100"," "," "
2020,"NEW YORK, EASTERN, SCHOHARIE",36,60,095,YEAR,CORN," "," "," ","9,100"," "," "
2020,"NEW YORK, EASTERN, WASHINGTON",36,60,115,YEAR,CORN," "," "," ","26,900"," "," "
2020,"NEW YORK, LONG ISLAND, SUFFOLK",36,91,103,YEAR,CORN," "," "," ",500," "," "
2020,"NEW YORK, NORTHEAST, FRANKLIN",36,30,033,YEAR,CORN," "," "," ","19,400"," "," "
2020,"NEW YORK, NORTHERN, JEFFERSON",36,20,045,YEAR,CORN," "," "," ","38,900"," "," "
2020,"NEW YORK, NORTHERN, LEWIS",36,20,049,YEAR,CORN," "," "," ","26,800"," "," "
2020,"NEW YORK, NORTHERN, ST LAWRENCE",36,20,089,YEAR,CORN," "," "," ","31,900"," "," "
2020,"NEW YORK, OTHER COUNTIES",36,99," ",YEAR,CORN," "," "," ","47,400"," "," "
2020,"NEW YORK, SOUTHEAST, COLUMBIA",36,90,021,YEAR,CORN," "," "," ","12,200"," "," "
2020,"NEW YORK, SOUTHEAST, DELAWARE",36,90,025,YEAR,CORN," "," "," ","5,400"," "," "
2020,"NEW YORK, SOUTHEAST, DUTCHESS",36,90,027,YEAR,CORN," "," "," ","7,100"," "," "
2020,"NEW YORK, SOUTHEAST, ORANGE",36,90,071,YEAR,CORN," "," "," ","4,700"," "," "
2020,"NEW YORK, SOUTHEAST, ULSTER",36,90,111,YEAR,CORN," "," "," ",800," "," "
2020,"NEW YORK, SOUTHERN, BROOME",36,80,007,YEAR,CORN," "," "," ","6,200"," "," "
2020,"NEW YORK, SOUTHERN, CHEMUNG",36,80,015,YEAR,CORN," "," "," ","4,700"," "," "
2020,"NEW YORK, SOUTHERN, TOMPKINS",36,80,109,YEAR,CORN," "," "," ","14,700"," "," "
2020,"NEW YORK, SOUTHWEST, ALLEGANY",36,70,003,YEAR,CORN," "," "," ","17,100"," "," "
2020,"NEW YORK, SOUTHWEST, CATTARAUGUS",36,70,009,YEAR,CORN," "," "," ","22,400"," "," "
2020,"NEW YORK, SOUTHWEST, CHAUTAUQUA",36,70,013,YEAR,CORN," "," "," ","23,500"," "," "
2020,"NEW YORK, SOUTHWEST, STEUBEN",36,70,101,YEAR,CORN," "," "," ","42,200"," "," "
2020,"NEW YORK, WESTERN, ERIE",36,40,029,YEAR,CORN," "," "," ","22,500"," "," "
2020,"NEW YORK, WESTERN, GENESEE",36,40,037,YEAR,CORN," "," "," ","46,200"," "," "
2020,"NEW YORK, WESTERN, LIVINGSTON",36,40,051,YEAR,CORN," "," "," ","60,000"," "," "
2020,"NEW YORK, WESTERN, MONROE",36,40,055,YEAR,CORN," "," "," ","25,900"," "," "
2020,"NEW YORK, WESTERN, NIAGARA",36,40,063,YEAR,CORN," "," "," ","31,800"," "," "
2020,"NEW YORK, WESTERN, ONTARIO",36,40,069,YEAR,CORN," "," "," ","41,500"," "," "
2020,"NEW YORK, WESTERN, ORLEANS",36,40,073,YEAR,CORN," "," "," ","43,500"," "," "
2020,"NEW YORK, WESTERN, SENECA",36,40,099,YEAR,CORN," "," "," ","24,600"," "," "
