YEAR,LOCATION,"STATE ANSI","ASD CODE","COUNTY ANSI","REFERENCE PERIOD",COMMODITY,"AREA HARVESTED in ACRES","PRODUCTION in $","PRODUCTION in BU","YIELD in BU / ACRE","PRODUCTION in TONS","YIELD in TONS / ACRE","AREA PLANTED in ACRES","PRICE RECEIVED in $ / BU"
2021,WYOMING,56," "," ",YEAR,"CORN, GRAIN","79,000","62,568,000","10,428,000",132," "," "," "," "
2021,WYOMING,56," "," ","MARKETING YEAR","CORN, GRAIN"," "," "," "," "," "," "," ",6
2022,ALABAMA,01," "," ",YEAR,"CORN, GRAIN","290,000","251,859,000","34,220,000",118," "," "," "," "
2022,ALABAMA,01," "," ","MARKETING YEAR","CORN, GRAIN"," "," "," "," "," "," "," ",7.36
2022,ARIZONA,04," "," ",YEAR,"CORN, GRAIN","45,000","84,645,000","9,900,000",220," "," "," "," "
2022,ARIZONA,04," "," ","MARKETING YEAR","CORN, GRAIN"," "," "," "," "," "," "," ",8.55
2022,ARKANSAS,05," "," ",YEAR,"CORN, GRAIN","695,000","815,193,000","120,235,000",173," "," "," "," "
2022,ARKANSAS,05," "," ","MARKETING YEAR","CORN, GRAIN"," "," "," "," "," "," "," ",6.78
2022,CALIFORNIA,06," "," ",YEAR,"CORN, GRAIN","20,000","27,258,000","3,540,000",177," "," "," "," "
2022,CALIFORNIA,06," "," ","MARKETING YEAR","CORN, GRAIN"," "," "," "," "," "," "," ",7.7
2022,COLORADO,08," "," ",YEAR,"CORN, GRAIN","970,000","863,843,000","117,370,000",121," "," "," "," "
2022,COLORADO,08," "," ","MARKETING YEAR","CORN, GRAIN"," "," "," "," "," "," "," ",7.36
2022,DELAWARE,10," "," ",YEAR,"CORN, GRAIN","156,000","177,154,000","26,520,000",170," "," "," "," "
2022,DELAWARE,10," "," ","MARKETING YEAR","CORN, GRAIN"," "," "," "," "," "," "," ",6.68
2022,FLORIDA,12," "," ",YEAR,"CORN, GRAIN","56,000","68,145,000","9,184,000",164," "," "," "," "
2022,FLORIDA,12," "," ","MARKETING YEAR","CORN, GRAIN"," "," "," "," "," "," "," ",7.42
2022,GEORGIA,13," "," ",YEAR,"CORN, GRAIN","375,000","465,938,000","65,625,000",175," "," "," "," "
2022,GEORGIA,13," "," ","MARKETING YEAR","CORN, GRAIN"," "," "," "," "," "," "," ",7.1
2022,IDAHO,16," "," ",YEAR,"CORN, GRAIN","105,000","167,152,000","22,680,000",216," "," "," "," "
2022,IDAHO,16," "," ","MARKETING YEAR","CORN, GRAIN"," "," "," "," "," "," "," ",7.37
2022,ILLINOIS,17," "," ",YEAR,"CORN, GRAIN","10,600,000","14,517,760,000","2,268,400,000",214," "," "," "," "
2022,ILLINOIS,17," "," ","MARKETING YEAR","CORN, GRAIN"," "," "," "," "," "," "," ",6.4
2022,INDIANA,18," "," ",YEAR,"CORN, GRAIN","5,130,000","6,316,056,000","974,700,000",190," "," "," "," "
2022,INDIANA,18," "," ","MARKETING YEAR","CORN, GRAIN"," "," "," "," "," "," "," ",6.48
2022,IOWA,19," "," ",YEAR,"CORN, GRAIN","12,350,000","16,351,400,000","2,470,000,000",200," "," "," "," "
2022,IOWA,19," "," ","MARKETING YEAR","CORN, GRAIN"," "," "," "," "," "," "," ",6.62
2022,KANSAS,20," "," ",YEAR,"CORN, GRAIN","4,440,000","3,594,624,000","510,600,000",115," "," "," "," "
2022,KANSAS,20," "," ","MARKETING YEAR","CORN, GRAIN"," "," "," "," "," "," "," ",7.04
2022,KENTUCKY,21," "," ",YEAR,"CORN, GRAIN","1,330,000","1,394,266,000","207,480,000",156," "," "," "," "
2022,KENTUCKY,21," "," ","MARKETING YEAR","CORN, GRAIN"," "," "," "," "," "," "," ",6.72
2022,LOUISIANA,22," "," ",YEAR,"CORN, GRAIN","435,000","492,507,000","73,950,000",170," "," "," "," "
2022,LOUISIANA,22," "," ","MARKETING YEAR","CORN, GRAIN"," "," "," "," "," "," "," ",6.66
2022,MARYLAND,24," "," ",YEAR,"CORN, GRAIN","360,000","387,882,000","59,400,000",165," "," "," "," "
2022,MARYLAND,24," "," ","MARKETING YEAR","CORN, GRAIN"," "," "," "," "," "," "," ",6.53
2022,MICHIGAN,26," "," ",YEAR,"CORN, GRAIN","1,940,000","2,007,667,000","325,920,000",168," "," "," "," "
2022,MICHIGAN,26," "," ","MARKETING YEAR","CORN, GRAIN"," "," "," "," "," "," "," ",6.16
2022,MINNESOTA,27," "," ",YEAR,"CORN, GRAIN","7,490,000","9,157,649,000","1,460,550,000",195," "," "," "," "
2022,MINNESOTA,27," "," ","MARKETING YEAR","CORN, GRAIN"," "," "," "," "," "," "," ",6.27
2022,MISSISSIPPI,28," "," ",YEAR,"CORN, GRAIN","565,000","640,456,000","93,225,000",165," "," "," "," "
2022,MISSISSIPPI,28," "," ","MARKETING YEAR","CORN, GRAIN"," "," "," "," "," "," "," ",6.87
2022,MISSOURI,29," "," ",YEAR,"CORN, GRAIN","3,110,000","3,359,764,000","500,710,000",161," "," "," "," "
2022,MISSOURI,29," "," ","MARKETING YEAR","CORN, GRAIN"," "," "," "," "," "," "," ",6.71
2022,MONTANA,30," "," ",YEAR,"CORN, GRAIN","69,000","55,332,000","7,728,000",112," "," "," "," "
2022,MONTANA,30," "," ","MARKETING YEAR","CORN, GRAIN"," "," "," "," "," "," "," ",7.16
2022,NEBRASKA,31," "," ",YEAR,"CORN, GRAIN","8,820,000","9,852,381,000","1,455,300,000",165," "," "," "," "
2022,NEBRASKA,31," "," ","MARKETING YEAR","CORN, GRAIN"," "," "," "," "," "," "," ",6.77
2022,"NEW JERSEY",34," "," ",YEAR,"CORN, GRAIN","58,000","43,044,000","6,612,000",114," "," "," "," "
2022,"NEW JERSEY",34," "," ","MARKETING YEAR","CORN, GRAIN"," "," "," "," "," "," "," ",6.51
2022,"NEW MEXICO",35," "," ",YEAR,"CORN, GRAIN","36,000","38,889,000","5,364,000",149," "," "," "," "
2022,"NEW MEXICO",35," "," ","MARKETING YEAR","CORN, GRAIN"," "," "," "," "," "," "," ",7.25
2022,"NEW YORK",36," "," ",YEAR,"CORN, GRAIN","565,000","531,123,000","80,230,000",142," "," "," "," "
2022,"NEW YORK",36," "," ","MARKETING YEAR","CORN, GRAIN"," "," "," "," "," "," "," ",6.62
2022,"NORTH CAROLINA",37," "," ",YEAR,"CORN, GRAIN","775,000","716,751,000","97,650,000",126," "," "," "," "
2022,"NORTH CAROLINA",37," "," ","MARKETING YEAR","CORN, GRAIN"," "," "," "," "," "," "," ",7.34
2022,"NORTH DAKOTA",38," "," ",YEAR,"CORN, GRAIN","2,650,000","2,122,120,000","344,500,000",130," "," "," "," "
2022,"NORTH DAKOTA",38," "," ","MARKETING YEAR","CORN, GRAIN"," "," "," "," "," "," "," ",6.16
2022,OHIO,39," "," ",YEAR,"CORN, GRAIN","3,180,000","3,734,465,000","594,660,000",187," "," "," "," "
2022,OHIO,39," "," ","MARKETING YEAR","CORN, GRAIN"," "," "," "," "," "," "," ",6.28
2022,OKLAHOMA,40," "," ",YEAR,"CORN, GRAIN","200,000","184,220,000","24,400,000",122," "," "," "," "
2022,OKLAHOMA,40," "," ","MARKETING YEAR","CORN, GRAIN"," "," "," "," "," "," "," ",7.55
2022,OREGON,41," "," ",YEAR,"CORN, GRAIN","45,000","79,881,000","10,665,000",237," "," "," "," "
2022,OREGON,41," "," ","MARKETING YEAR","CORN, GRAIN"," "," "," "," "," "," "," ",7.49
2022,"OTHER STATES"," "," "," ",YEAR,"CORN, GRAIN",0," ",0,0," "," "," "," "
2022,PENNSYLVANIA,42," "," ",YEAR,"CORN, GRAIN","645,000","632,100,000","90,300,000",140," "," "," "," "
2022,PENNSYLVANIA,42," "," ","MARKETING YEAR","CORN, GRAIN"," "," "," "," "," "," "," ",7
2022,"SOUTH CAROLINA",45," "," ",YEAR,"CORN, GRAIN","300,000","267,546,000","36,600,000",122," "," "," "," "
2022,"SOUTH CAROLINA",45," "," ","MARKETING YEAR","CORN, GRAIN"," "," "," "," "," "," "," ",7.31
2022,"SOUTH DAKOTA",46," "," ",YEAR,"CORN, GRAIN","5,010,000","4,298,580,000","661,320,000",132," "," "," "," "
2022,"SOUTH DAKOTA",46," "," ","MARKETING YEAR","CORN, GRAIN"," "," "," "," "," "," "," ",6.5
2022,TENNESSEE,47," "," ",YEAR,"CORN, GRAIN","785,000","685,776,000","102,050,000",130," "," "," "," "
2022,TENNESSEE,47," "," ","MARKETING YEAR","CORN, GRAIN"," "," "," "," "," "," "," ",6.72
2022,TEXAS,48," "," ",YEAR,"CORN, GRAIN","1,610,000","1,157,832,000","152,950,000",95," "," "," "," "
2022,TEXAS,48," "," ","MARKETING YEAR","CORN, GRAIN"," "," "," "," "," "," "," ",7.57
2022,UTAH,49," "," ",YEAR,"CORN, GRAIN","14,000","16,748,000","2,310,000",165," "," "," "," "
2022,UTAH,49," "," ","MARKETING YEAR","CORN, GRAIN"," "," "," "," "," "," "," ",7.25
2022,VIRGINIA,51," "," ",YEAR,"CORN, GRAIN","325,000","379,925,000","54,275,000",167," "," "," "," "
2022,VIRGINIA,51," "," ","MARKETING YEAR","CORN, GRAIN"," "," "," "," "," "," "," ",7
2022,WASHINGTON,53," "," ",YEAR,"CORN, GRAIN","80,000","124,080,000","17,600,000",220," "," "," "," "
2022,WASHINGTON,53," "," ","MARKETING YEAR","CORN, GRAIN"," "," "," "," "," "," "," ",7.05
2022,"WEST VIRGINIA",54," "," ",YEAR,"CORN, GRAIN","30,000","34,776,000","5,040,000",168," "," "," "," "
2022,"WEST VIRGINIA",54," "," ","MARKETING YEAR","CORN, GRAIN"," "," "," "," "," "," "," ",6.9
2022,WISCONSIN,55," "," ",YEAR,"CORN, GRAIN","2,990,000","3,288,402,000","538,200,000",180," "," "," "," "
2022,WISCONSIN,55," "," ","MARKETING YEAR","CORN, GRAIN"," "," "," "," "," "," "," ",6.11
2022,WYOMING,56," "," ",YEAR,"CORN, GRAIN","56,000","67,687,000","8,568,000",153," "," "," "," "
2022,WYOMING,56," "," ","MARKETING YEAR","CORN, GRAIN"," "," "," "," "," "," "," ",7.9
2023,ALABAMA,01," "," ",YEAR,"CORN, GRAIN","320,000","278,144,000","52,480,000",164," "," "," "," "
2023,ALABAMA,01," "," ","MARKETING YEAR","CORN, GRAIN"," "," "," "," "," "," "," ",5.3
2023,ARIZONA,04," "," ",YEAR,"CORN, GRAIN","38,000","54,796,000","7,828,000",206," "," "," "," "
2023,ARIZONA,04," "," ","MARKETING YEAR","CORN, GRAIN"," "," "," "," "," "," "," ",7
2023,ARKANSAS,05," "," ",YEAR,"CORN, GRAIN","830,000","789,828,000","151,890,000",183," "," "," "," "
2023,ARKANSAS,05," "," ","MARKETING YEAR","CORN, GRAIN"," "," "," "," "," "," "," ",5.2
2023,CALIFORNIA,06," "," ",YEAR,"CORN, GRAIN","40,000","43,788,000","7,120,000",178," "," "," "," "
2023,CALIFORNIA,06," "," ","MARKETING YEAR","CORN, GRAIN"," "," "," "," "," "," "," ",6.15
2023,COLORADO,08," "," ",YEAR,"CORN, GRAIN","1,015,000","656,299,000","123,830,000",122," "," "," "," "
2023,COLORADO,08," "," ","MARKETING YEAR","CORN, GRAIN"," "," "," "," "," "," "," ",5.3
2023,DELAWARE,10," "," ",YEAR,"CORN, GRAIN","172,000","159,289,000","32,508,000",189," "," "," "," "
2023,DELAWARE,10," "," ","MARKETING YEAR","CORN, GRAIN"," "," "," "," "," "," "," ",4.9
2023,FLORIDA,12," "," ",YEAR,"CORN, GRAIN","62,000","52,898,000","9,796,000",158," "," "," "," "
2023,FLORIDA,12," "," ","MARKETING YEAR","CORN, GRAIN"," "," "," "," "," "," "," ",5.4
2023,GEORGIA,13," "," ",YEAR,"CORN, GRAIN","440,000","440,220,000","76,560,000",174," "," "," "," "
2023,GEORGIA,13," "," ","MARKETING YEAR","CORN, GRAIN"," "," "," "," "," "," "," ",5.75
2023,IDAHO,16," "," ",YEAR,"CORN, GRAIN","115,000","157,579,000","23,345,000",203," "," "," "," "
2023,IDAHO,16," "," ","MARKETING YEAR","CORN, GRAIN"," "," "," "," "," "," "," ",6.75
2023,ILLINOIS,17," "," ",YEAR,"CORN, GRAIN","11,050,000","10,812,425,000","2,276,300,000",206," "," "," "," "
2023,ILLINOIS,17," "," ","MARKETING YEAR","CORN, GRAIN"," "," "," "," "," "," "," ",4.75
2023,INDIANA,18," "," ",YEAR,"CORN, GRAIN","5,310,000","5,066,271,000","1,077,930,000",203," "," "," "," "
2023,INDIANA,18," "," ","MARKETING YEAR","CORN, GRAIN"," "," "," "," "," "," "," ",4.7
2023,IOWA,19," "," ",YEAR,"CORN, GRAIN","12,550,000","12,234,368,000","2,522,550,000",201," "," "," "," "
2023,IOWA,19," "," ","MARKETING YEAR","CORN, GRAIN"," "," "," "," "," "," "," ",4.85
2023,KANSAS,20," "," ",YEAR,"CORN, GRAIN","5,150,000","3,002,965,000","612,850,000",119," "," "," "," "
2023,KANSAS,20," "," ","MARKETING YEAR","CORN, GRAIN"," "," "," "," "," "," "," ",4.9
2023,KENTUCKY,21," "," ",YEAR,"CORN, GRAIN","1,500,000","1,374,450,000","280,500,000",187," "," "," "," "
2023,KENTUCKY,21," "," ","MARKETING YEAR","CORN, GRAIN"," "," "," "," "," "," "," ",4.9
2023,LOUISIANA,22," "," ",YEAR,"CORN, GRAIN","680,000","660,450,000","119,000,000",175," "," "," "," "
2023,LOUISIANA,22," "," ","MARKETING YEAR","CORN, GRAIN"," "," "," "," "," "," "," ",5.55
2023,MARYLAND,24," "," ",YEAR,"CORN, GRAIN","440,000","355,740,000","72,600,000",165," "," "," "," "
2023,MARYLAND,24," "," ","MARKETING YEAR","CORN, GRAIN"," "," "," "," "," "," "," ",4.9
2023,MICHIGAN,26," "," ",YEAR,"CORN, GRAIN","2,060,000","1,488,144,000","346,080,000",168," "," "," "," "
2023,MICHIGAN,26," "," ","MARKETING YEAR","CORN, GRAIN"," "," "," "," "," "," "," ",4.3
2023,MINNESOTA,27," "," ",YEAR,"CORN, GRAIN","8,180,000","7,188,175,000","1,513,300,000",185," "," "," "," "
2023,MINNESOTA,27," "," ","MARKETING YEAR","CORN, GRAIN"," "," "," "," "," "," "," ",4.75
2023,MISSISSIPPI,28," "," ",YEAR,"CORN, GRAIN","770,000","745,630,000","139,370,000",181," "," "," "," "
2023,MISSISSIPPI,28," "," ","MARKETING YEAR","CORN, GRAIN"," "," "," "," "," "," "," ",5.35
2023,MISSOURI,29," "," ",YEAR,"CORN, GRAIN","3,670,000","2,695,248,000","561,510,000",153," "," "," "," "
2023,MISSOURI,29," "," ","MARKETING YEAR","CORN, GRAIN"," "," "," "," "," "," "," ",4.8
2023,MONTANA,30," "," ",YEAR,"CORN, GRAIN","68,000","42,544,000","8,772,000",129," "," "," "," "
2023,MONTANA,30," "," ","MARKETING YEAR","CORN, GRAIN"," "," "," "," "," "," "," ",4.85
2023,NEBRASKA,31," "," ",YEAR,"CORN, GRAIN","9,500,000","8,558,550,000","1,729,000,000",182," "," "," "," "
2023,NEBRASKA,31," "," ","MARKETING YEAR","CORN, GRAIN"," "," "," "," "," "," "," ",4.95
2023,"NEW JERSEY",34," "," ",YEAR,"CORN, GRAIN","65,000","54,054,000","10,920,000",168," "," "," "," "
2023,"NEW JERSEY",34," "," ","MARKETING YEAR","CORN, GRAIN"," "," "," "," "," "," "," ",4.95
2023,"NEW MEXICO",35," "," ",YEAR,"CORN, GRAIN","47,000","42,982,000","7,285,000",155," "," "," "," "
2023,"NEW MEXICO",35," "," ","MARKETING YEAR","CORN, GRAIN"," "," "," "," "," "," "," ",5.9
2023,"NEW YORK",36," "," ",YEAR,"CORN, GRAIN","600,000","472,230,000","95,400,000",159," "," "," "," "
2023,"NEW YORK",36," "," ","MARKETING YEAR","CORN, GRAIN"," "," "," "," "," "," "," ",4.95
2023,"NORTH CAROLINA",37," "," ",YEAR,"CORN, GRAIN","900,000","760,725,000","132,300,000",147," "," "," "," "
2023,"NORTH CAROLINA",37," "," ","MARKETING YEAR","CORN, GRAIN"," "," "," "," "," "," "," ",5.75
2023,"NORTH DAKOTA",38," "," ",YEAR,"CORN, GRAIN","3,800,000","2,418,130,000","543,400,000",143," "," "," "," "
2023,"NORTH DAKOTA",38," "," ","MARKETING YEAR","CORN, GRAIN"," "," "," "," "," "," "," ",4.45
2023,OHIO,39," "," ",YEAR,"CORN, GRAIN","3,400,000","3,096,720,000","673,200,000",198," "," "," "," "
2023,OHIO,39," "," ","MARKETING YEAR","CORN, GRAIN"," "," "," "," "," "," "," ",4.6
2023,OKLAHOMA,40," "," ",YEAR,"CORN, GRAIN","340,000","286,229,000","50,660,000",149," "," "," "," "
2023,OKLAHOMA,40," "," ","MARKETING YEAR","CORN, GRAIN"," "," "," "," "," "," "," ",5.65
2023,OREGON,41," "," ",YEAR,"CORN, GRAIN","55,000","79,448,000","11,770,000",214," "," "," "," "
2023,OREGON,41," "," ","MARKETING YEAR","CORN, GRAIN"," "," "," "," "," "," "," ",6.75
2023,"OTHER STATES"," "," "," ",YEAR,"CORN, GRAIN",0," ",0,0," "," "," "," "
2023,PENNSYLVANIA,42," "," ",YEAR,"CORN, GRAIN","680,000","544,476,000","106,760,000",157," "," "," "," "
2023,PENNSYLVANIA,42," "," ","MARKETING YEAR","CORN, GRAIN"," "," "," "," "," "," "," ",5.1
2023,"SOUTH CAROLINA",45," "," ",YEAR,"CORN, GRAIN","350,000","286,125,000","52,500,000",150," "," "," "," "
2023,"SOUTH CAROLINA",45," "," ","MARKETING YEAR","CORN, GRAIN"," "," "," "," "," "," "," ",5.45
2023,"SOUTH DAKOTA",46," "," ",YEAR,"CORN, GRAIN","5,620,000","3,844,080,000","854,240,000",152," "," "," "," "
2023,"SOUTH DAKOTA",46," "," ","MARKETING YEAR","CORN, GRAIN"," "," "," "," "," "," "," ",4.5
2023,TENNESSEE,47," "," ",YEAR,"CORN, GRAIN","890,000","739,056,000","153,970,000",173," "," "," "," "
2023,TENNESSEE,47," "," ","MARKETING YEAR","CORN, GRAIN"," "," "," "," "," "," "," ",4.8
2023,TEXAS,48," "," ",YEAR,"CORN, GRAIN","2,100,000","1,434,720,000","256,200,000",122," "," "," "," "
2023,TEXAS,48," "," ","MARKETING YEAR","CORN, GRAIN"," "," "," "," "," "," "," ",5.6
2023,UTAH,49," "," ",YEAR,"CORN, GRAIN","27,000","29,471,000","4,995,000",185," "," "," "," "
2023,UTAH,49," "," ","MARKETING YEAR","CORN, GRAIN"," "," "," "," "," "," "," ",5.9
2023,VIRGINIA,51," "," ",YEAR,"CORN, GRAIN","375,000","312,038,000","58,875,000",157," "," "," "," "
2023,VIRGINIA,51," "," ","MARKETING YEAR","CORN, GRAIN"," "," "," "," "," "," "," ",5.3
2023,WASHINGTON,53," "," ",YEAR,"CORN, GRAIN","75,000","121,500,000","18,000,000",240," "," "," "," "
2023,WASHINGTON,53," "," ","MARKETING YEAR","CORN, GRAIN"," "," "," "," "," "," "," ",6.75
2023,"WEST VIRGINIA",54," "," ",YEAR,"CORN, GRAIN","32,000","24,128,000","4,640,000",145," "," "," "," "
2023,"WEST VIRGINIA",54," "," ","MARKETING YEAR","CORN, GRAIN"," "," "," "," "," "," "," ",5.2
2023,WISCONSIN,55," "," ",YEAR,"CORN, GRAIN","3,140,000","2,431,616,000","552,640,000",176," "," "," "," "
2023,WISCONSIN,55," "," ","MARKETING YEAR","CORN, GRAIN"," "," "," "," "," "," "," ",4.4
2023,WYOMING,56," "," ",YEAR,"CORN, GRAIN","57,000","51,454,000","8,721,000",153," "," "," "," "
2023,WYOMING,56," "," ","MARKETING YEAR","CORN, GRAIN"," "," "," "," "," "," "," ",5.9
2013,ALABAMA,01," "," ",YEAR,"CORN, SILAGE","9,000"," "," "," ","153,000",17," "," "
2013,ARIZONA,04," "," ",YEAR,"CORN, SILAGE","33,000"," "," "," ","990,000",30," "," "
2013,ARKANSAS,05," "," ",YEAR,"CORN, SILAGE","2,000"," "," "," ","36,000",18," "," "
2013,CALIFORNIA,06," "," ",YEAR,"CORN, SILAGE","415,000"," "," "," ","10,998,000",26.5," "," "
2013,COLORADO,08," "," ",YEAR,"CORN, SILAGE","100,000"," "," "," ","2,300,000",23," "," "
2013,CONNECTICUT,09," "," ",YEAR,"CORN, SILAGE","23,000"," "," "," ","437,000",19," "," "
2013,DELAWARE,10," "," ",YEAR,"CORN, SILAGE","5,000"," "," "," ","85,000",17," "," "
2013,FLORIDA,12," "," ",YEAR,"CORN, SILAGE","35,000"," "," "," ","630,000",18," "," "
2013,GEORGIA,13," "," ",YEAR,"CORN, SILAGE","35,000"," "," "," ","700,000",20," "," "
2013,IDAHO,16," "," ",YEAR,"CORN, SILAGE","230,000"," "," "," ","5,980,000",26," "," "
2013,ILLINOIS,17," "," ",YEAR,"CORN, SILAGE","100,000"," "," "," ","1,900,000",19," "," "
2013,INDIANA,18," "," ",YEAR,"CORN, SILAGE","130,000"," "," "," ","2,990,000",23," "," "
2013,IOWA,19," "," ",YEAR,"CORN, SILAGE","390,000"," "," "," ","7,410,000",19," "," "
2013,KANSAS,20," "," ",YEAR,"CORN, SILAGE","150,000"," "," "," ","1,950,000",13," "," "
2013,KENTUCKY,21," "," ",YEAR,"CORN, SILAGE","80,000"," "," "," ","1,680,000",21," "," "
2013,LOUISIANA,22," "," ",YEAR,"CORN, SILAGE","3,000"," "," "," ","54,000",18," "," "
2013,MAINE,23," "," ",YEAR,"CORN, SILAGE","27,000"," "," "," ","473,000",17.5," "," "
2013,MARYLAND,24," "," ",YEAR,"CORN, SILAGE","55,000"," "," "," ","1,155,000",21," "," "
2013,MASSACHUSETTS,25," "," ",YEAR,"CORN, SILAGE","13,000"," "," "," ","234,000",18," "," "
2013,MICHIGAN,26," "," ",YEAR,"CORN, SILAGE","350,000"," "," "," ","6,125,000",17.5," "," "
2013,MINNESOTA,27," "," ",YEAR,"CORN, SILAGE","380,000"," "," "," ","6,270,000",16.5," "," "
2013,MISSISSIPPI,28," "," ",YEAR,"CORN, SILAGE","10,000"," "," "," ","160,000",16," "," "
2013,MISSOURI,29," "," ",YEAR,"CORN, SILAGE","80,000"," "," "," ","1,120,000",14," "," "
2013,MONTANA,30," "," ",YEAR,"CORN, SILAGE","41,000"," "," "," ","943,000",23," "," "
2013,NEBRASKA,31," "," ",YEAR,"CORN, SILAGE","260,000"," "," "," ","4,160,000",16," "," "
2013,NEVADA,32," "," ",YEAR,"CORN, SILAGE","6,000"," "," "," ","144,000",24," "," "
2013,"NEW HAMPSHIRE",33," "," ",YEAR,"CORN, SILAGE","13,000"," "," "," ","260,000",20," "," "
2013,"NEW JERSEY",34," "," ",YEAR,"CORN, SILAGE","9,000"," "," "," ","180,000",20," "," "
2013,"NEW MEXICO",35," "," ",YEAR,"CORN, SILAGE","79,000"," "," "," ","1,975,000",25," "," "
2013,"NEW YORK",36," "," ",YEAR,"CORN, SILAGE","500,000"," "," "," ","8,500,000",17," "," "
2013,"NORTH CAROLINA",37," "," ",YEAR,"CORN, SILAGE","45,000"," "," "," ","765,000",17," "," "
2013,"NORTH DAKOTA",38," "," ",YEAR,"CORN, SILAGE","140,000"," "," "," ","1,680,000",12," "," "
2013,OHIO,39," "," ",YEAR,"CORN, SILAGE","120,000"," "," "," ","2,340,000",19.5," "," "
2013,OKLAHOMA,40," "," ",YEAR,"CORN, SILAGE","37,000"," "," "," ","777,000",21," "," "
2013,OREGON,41," "," ",YEAR,"CORN, SILAGE","43,000"," "," "," ","1,161,000",27," "," "
2013,PENNSYLVANIA,42," "," ",YEAR,"CORN, SILAGE","380,000"," "," "," ","7,790,000",20.5," "," "
2013,"RHODE ISLAND",44," "," ",YEAR,"CORN, SILAGE","2,000"," "," "," ","41,000",20.5," "," "
2013,"SOUTH CAROLINA",45," "," ",YEAR,"CORN, SILAGE","10,000"," "," "," ","180,000",18," "," "
2013,"SOUTH DAKOTA",46," "," ",YEAR,"CORN, SILAGE","280,000"," "," "," ","3,640,000",13," "," "
2013,TENNESSEE,47," "," ",YEAR,"CORN, SILAGE","60,000"," "," "," ","1,140,000",19," "," "
2013,TEXAS,48," "," ",YEAR,"CORN, SILAGE","220,000"," "," "," ","4,180,000",19," "," "
2013,UTAH,49," "," ",YEAR,"CORN, SILAGE","49,000"," "," "," ","1,127,000",23," "," "
2013,VERMONT,50," "," ",YEAR,"CORN, SILAGE","85,000"," "," "," ","1,275,000",15," "," "
2013,VIRGINIA,51," "," ",YEAR,"CORN, SILAGE","125,000"," "," "," ","2,500,000",20," "," "
2013,WASHINGTON,53," "," ",YEAR,"CORN, SILAGE","85,000"," "," "," ","2,295,000",27," "," "
2013,"WEST VIRGINIA",54," "," ",YEAR,"CORN, SILAGE","16,000"," "," "," ","304,000",19," "," "
2013,WISCONSIN,55," "," ",YEAR,"CORN, SILAGE","980,000"," "," "," ","16,170,000",16.5," "," "
2013,WYOMING,56," "," ",YEAR,"CORN, SILAGE","31,000"," "," "," ","744,000",24," "," "
2014,ALABAMA,01," "," ",YEAR,"CORN, SILAGE","9,000"," "," "," ","153,000",17," "," "
2014,ARIZONA,04," "," ",YEAR,"CORN, SILAGE","46,000"," "," "," ","1,334,000",29," "," "
2014,ARKANSAS,05," "," ",YEAR,"CORN, SILAGE","2,000"," "," "," ","36,000",18," "," "
2014,CALIFORNIA,06," "," ",YEAR,"CORN, SILAGE","420,000"," "," "," ","10,920,000",26," "," "
2014,COLORADO,08," "," ",YEAR,"CORN, SILAGE","110,000"," "," "," ","2,750,000",25," "," "
2014,CONNECTICUT,09," "," ",YEAR,"CORN, SILAGE","22,000"," "," "," ","440,000",20," "," "
2014,DELAWARE,10," "," ",YEAR,"CORN, SILAGE","5,000"," "," "," ","120,000",24," "," "
2014,FLORIDA,12," "," ",YEAR,"CORN, SILAGE","30,000"," "," "," ","390,000",13," "," "
2014,GEORGIA,13," "," ",YEAR,"CORN, SILAGE","35,000"," "," "," ","683,000",19.5," "," "
2014,IDAHO,16," "," ",YEAR,"CORN, SILAGE","235,000"," "," "," ","6,580,000",28," "," "
2014,ILLINOIS,17," "," ",YEAR,"CORN, SILAGE","80,000"," "," "," ","1,760,000",22," "," "
2014,INDIANA,18," "," ",YEAR,"CORN, SILAGE","100,000"," "," "," ","2,200,000",22," "," "
2014,IOWA,19," "," ",YEAR,"CORN, SILAGE","310,000"," "," "," ","6,200,000",20," "," "
2014,KANSAS,20," "," ",YEAR,"CORN, SILAGE","150,000"," "," "," ","2,100,000",14," "," "
2014,KENTUCKY,21," "," ",YEAR,"CORN, SILAGE","75,000"," "," "," ","1,575,000",21," "," "
2014,LOUISIANA,22," "," ",YEAR,"CORN, SILAGE","2,000"," "," "," ","36,000",18," "," "
2014,MAINE,23," "," ",YEAR,"CORN, SILAGE","27,000"," "," "," ","500,000",18.5," "," "
2014,MARYLAND,24," "," ",YEAR,"CORN, SILAGE","60,000"," "," "," ","1,320,000",22," "," "
2014,MASSACHUSETTS,25," "," ",YEAR,"CORN, SILAGE","13,000"," "," "," ","260,000",20," "," "
2014,MICHIGAN,26," "," ",YEAR,"CORN, SILAGE","320,000"," "," "," ","6,560,000",20.5," "," "
2014,MINNESOTA,27," "," ",YEAR,"CORN, SILAGE","500,000"," "," "," ","9,000,000",18," "," "
2014,MISSISSIPPI,28," "," ",YEAR,"CORN, SILAGE","10,000"," "," "," ","140,000",14," "," "
2014,MISSOURI,29," "," ",YEAR,"CORN, SILAGE","80,000"," "," "," ","1,440,000",18," "," "
2014,MONTANA,30," "," ",YEAR,"CORN, SILAGE","51,000"," "," "," ","1,122,000",22," "," "
2014,NEBRASKA,31," "," ",YEAR,"CORN, SILAGE","260,000"," "," "," ","5,460,000",21," "," "
